timestamp,step,metric,value
2025-09-14T03:59:26.032579,8192,entropy/node_7_battery,1.4877480331808328
2025-09-14T03:59:26.032618,8192,approx_kl/node_7_battery,0.0057971905069280185
2025-09-14T03:59:26.032657,8192,clip_fraction/node_7_battery,0.073681640625
2025-09-14T03:59:26.032702,8192,total_loss/node_8_battery,13.484908385574817
2025-09-14T03:59:26.032740,8192,policy_loss/node_8_battery,-0.0086197135533439
2025-09-14T03:59:26.032836,8192,value_loss/node_8_battery,27.017104835808276
2025-09-14T03:59:26.032871,8192,entropy/node_8_battery,1.5024336636066438
2025-09-14T03:59:26.032961,8192,approx_kl/node_8_battery,0.005630402427232184
2025-09-14T03:59:26.033025,8192,clip_fraction/node_8_battery,0.0703125
2025-09-14T03:59:26.033064,8192,total_loss/node_9_producer,13.090618969500065
2025-09-14T03:59:26.033103,8192,policy_loss/node_9_producer,-0.007825913940905593
2025-09-14T03:59:26.033141,8192,value_loss/node_9_producer,26.226391151547432
2025-09-14T03:59:26.033199,8192,entropy/node_9_producer,1.4750750128179788
2025-09-14T03:59:26.033273,8192,approx_kl/node_9_producer,0.006404749647845165
2025-09-14T03:59:26.033318,8192,clip_fraction/node_9_producer,0.085595703125
2025-09-14T03:59:26.033429,8192,total_loss/node_10_consumer,11.8363421946764
2025-09-14T03:59:26.033504,8192,policy_loss/node_10_consumer,-0.007666322143631987
2025-09-14T03:59:26.033554,8192,value_loss/node_10_consumer,23.71781731247902
2025-09-14T03:59:26.033599,8192,entropy/node_10_consumer,1.4900136500597
2025-09-14T03:59:26.033647,8192,approx_kl/node_10_consumer,0.0056452286069543335
2025-09-14T03:59:26.033693,8192,clip_fraction/node_10_consumer,0.073876953125
2025-09-14T03:59:26.033759,8192,total_loss/node_11_business,13.086437785625458
2025-09-14T03:59:26.033808,8192,policy_loss/node_11_business,-0.005940507134073414
2025-09-14T03:59:26.033847,8192,value_loss/node_11_business,26.214302898943423
2025-09-14T03:59:26.033906,8192,entropy/node_11_business,1.4773154519498348
2025-09-14T03:59:26.033952,8192,approx_kl/node_11_business,0.0037027364719506295
2025-09-14T03:59:26.034016,8192,clip_fraction/node_11_business,0.038232421875
2025-09-14T03:59:26.034080,8192,total_loss/node_12_battery,11.698669326305389
2025-09-14T03:59:26.034153,8192,policy_loss/node_12_battery,-0.006837473397899885
2025-09-14T03:59:26.034210,8192,value_loss/node_12_battery,23.44099674075842
2025-09-14T03:59:26.034268,8192,entropy/node_12_battery,1.499158250540495
2025-09-14T03:59:26.034328,8192,approx_kl/node_12_battery,0.006065957238206465
2025-09-14T03:59:26.034375,8192,clip_fraction/node_12_battery,0.078515625
2025-09-14T03:59:26.034409,8192,total_loss/node_13_consumer,14.372489601373672
2025-09-14T03:59:26.034443,8192,policy_loss/node_13_consumer,-0.006769062482635491
2025-09-14T03:59:26.034476,8192,value_loss/node_13_consumer,28.787684780359267
2025-09-14T03:59:26.034508,8192,entropy/node_13_consumer,1.4583633113652468
2025-09-14T03:59:26.034541,8192,approx_kl/node_13_consumer,0.004824615396228182
2025-09-14T03:59:26.034573,8192,clip_fraction/node_13_consumer,0.05947265625
2025-09-14T03:59:26.034606,8192,episode,4
2025-09-14T03:59:34.911328,10240,total_loss/node_0_producer,11.684110451489687
2025-09-14T03:59:34.911529,10240,policy_loss/node_0_producer,-0.004140383598860353
2025-09-14T03:59:34.911580,10240,value_loss/node_0_producer,23.406630094349385
2025-09-14T03:59:34.911625,10240,entropy/node_0_producer,1.50641936250031
2025-09-14T03:59:34.911668,10240,approx_kl/node_0_producer,0.002255528355090064
2025-09-14T03:59:34.911710,10240,clip_fraction/node_0_producer,0.01259765625
2025-09-14T03:59:34.911746,10240,total_loss/node_1_producer,11.572570012509823
2025-09-14T03:59:34.911781,10240,policy_loss/node_1_producer,-0.007481033104704693
